date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:13	19272/19272	---M--	200	added ('OK')	font/woff2	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/montserrat/montserrat-v14-latin-500.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/montserrat/montserrat-v14-latin-500.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:13	15816/15816	---M--	200	added ('OK')	font/woff2	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/roboto/roboto-v20-latin-700.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/roboto/roboto-v20-latin-700.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:14	16056/16056	---M--	200	added ('OK')	font/woff2	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-regular.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-regular.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:14	15312/15312	---M--	200	added ('OK')	font/woff2	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-italic.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-italic.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:15	16180/16180	---M--	200	added ('OK')	font/woff2	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-700.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/fonts/noto-sans/noto-sans-v9-latin-700.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:16	111496/111496	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Dec%202020%2008:45:54%20GMT	https://punezp.mkcl.org/zillaParishad/resources/new-theme/images/site-bg.jpg	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/new-theme/images/site-bg.jpg	(from https://punezp.mkcl.org/zillaParishad/resources/new-theme/css/style.css)
12:48:16	30000/30000	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:14%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.eot	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:16	30000/30000	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:14%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regulard41d.eot	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:16	30002/30002	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:15%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.woff2	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:16	30001/30001	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:15%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.woff	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:17	30000/30000	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:15%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.ttf	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:17	30000/30000	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Aug%202021%2012:48:15%20GMT	https://punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/zillaParishad/resources/fonts/glyphicons-halflings-regular.svg	(from https://punezp.mkcl.org/zillaParishad/resources/style/bootstrap.min.css)
12:48:27	15431467/15431467	---M--	200	added ('OK')	video/mp4	date:Tue,%2029%20Sep%202020%2012:09:18%20GMT	https://punezp.mkcl.org/CDNGatewayV2/resources/public/ProjectResources/Process_flow_V2.mp4	C:/My%20Web%20Sites/%7f%7f%7f%7f%7f/punezp.mkcl.org/CDNGatewayV2/resources/public/ProjectResources/Process_flow_V2.mp4	(from https://punezp.mkcl.org/zillaParishad/citizenRegistration/getRegistrationForm)
